" Bring this now to his remembrance, and sit by his side, and clasp his knees, in hope that he might perhaps wish to succour the Trojans, and for those others, the Achaeans, to pen them in among the sterns of their ships and around the sea as they are slain, so that they may all have profit of their king, [410] and that the son of Atreus, wide-ruling Agamemnon may know his blindness in that he did no honour to the best of the Achaeans.""","τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι, τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ̓ ἅλα ἔλσαι Ἀχαιοὺς κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος, γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἣν ἄτην ὅ τ̓ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.||τὸν δ̓ ἠμείβετ̓ ἔπειτα Θέτις κατὰ δάκρυ χέουσα·"
"
Then Thetis answered him as she wept:","ὤ μοι τέκνον ἐμόν, τί νύ σ̓ ἔτρεφον αἰνὰ τεκοῦσα;"
" ""Ah me, my child, why did I rear you, cursed in my child-bearing?","αἴθ̓ ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων ἧσθαι, ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν·"
"  Would that it had been your lot to remain by your ships without tears and without grief, [415] since your span of life is brief and endures no long time; but now you are doomed to a speedy death and are laden with sorrow above all men; therefore to an evil fate I bore you in our halls.","νῦν δ̓ ἅμα τ̓ ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων ἔπλεο·||τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι.||τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ εἶμ̓ αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται."
"  Yet in order to tell this your word to Zeus who delights in the thunderbolt I will myself go to snowy Olympus, in hope that he may be persuaded.",
" [420] But remain by your swift, sea-faring ships, and continue your wrath against the Achaeans, and refrain utterly from battle; for Zeus went yesterday to Oceanus, to the blameless Ethiopians for a feast, and all the gods followed with him; but on the twelfth day he will come back again to Olympus, [425] and then will I go to the house of Zeus with threshold of bronze, and will clasp his knees in prayer, and I think I shall win him.""","ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι μήνἰ Ἀχαιοῖσιν, πολέμου δ̓ ἀποπαύεο πάμπαν·"
,"Ζεὺς γὰρ ἐς Ὠκεανὸν μετ̓ ἀμύμονας Αἰθιοπῆας χθιζὸς ἔβη κατὰ δαῖτα, θεοὶ δ̓ ἅμα πάντες ἕποντο·||δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ, καὶ τότ̓ ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ, καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω."
" 
So saying, she went her way and left him where he was, angry at heart for the fair-girdled woman's sake, whom they had taken from him by force though he was unwilling; and meanwhile Odysseus [430] came to Chryse bringing the holy hecatomb.","ὣς ἄρα φωνήσασ̓ ἀπεβήσετο, τὸν δὲ λίπ̓ αὐτοῦ χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς τήν ῥα βίῃ ἀέκοντος ἀπηύρων·||αὐτὰρ Ὀδυσσεὺς ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην."
"  When they had arrived within the deep harbour, they furled the sail, and stowed it in the black ship, and the mast they lowered by the forestays and brought it to the crutch with speed, and rowed her with oars to the place of anchorage.","οἳ δ̓ ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο ἱστία μὲν στείλαντο, θέσαν δ̓ ἐν νηῒ μελαίνῃ, ἱστὸν δ̓ ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες καρπαλίμως, τὴν δ̓ εἰς ὅρμον προέρεσσαν ἐρετμοῖς."
" [435] Then they cast out the mooring-stones and made fast the stern cables, and themselves went forth upon the shore of the sea.","ἐκ δ̓ εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσἰ ἔδησαν·"
"  They brought forth the hecatomb for Apollo, who strikes from afar, and forth stepped also the daughter of Chryses from the sea-faring ship.","ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης, ἐκ δ̓ ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·||ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο."
"  Her then did Odysseus of many wiles lead to the altar, [440] and place in the arms of her dear father, saying to him:","τὴν μὲν ἔπειτ̓ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·"
" ""Chryses, Agamemnon, king of men, sent me forth to bring to you your daughter, and to offer to Phoebus a holy hecatomb on the Danaans' behalf, that therewith we may propitiate the lord, who has now brought upon the Argives woeful lamentation.""","ὦ Χρύση, πρό μ̓ ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων παῖδά τε σοὶ ἀγέμεν, Φοίβῳ θ̓ ἱερὴν ἑκατόμβην ῥέξαι ὑπὲρ Δαναῶν ὄφῤ ἱλασόμεσθα ἄνακτα, ὃς νῦν Ἀργείοισι πολύστονα κήδἐ ἐφῆκεν."
" [445] 
So saying he placed her in his arms, and he joyfully took his dear child; but they made haste to set in array for the god the holy hecatomb around the well-built altar, and then they washed their hands and took up the barley grains.","ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων παῖδα φίλην·||τοὶ δ̓ ὦκα θεῷ ἱερὴν ἑκατόμβην ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν, χερνίψαντο δ̓ ἔπειτα καὶ οὐλοχύτας ἀνέλοντο."
"  Then Chryses lifted up his hands, and prayed aloud for them:","τοῖσιν δὲ Χρύσης μεγάλ̓ εὔχετο χεῖρας ἀνασχών·"
" [450] ""Hear me, god of the silver bow, who stands over Chryse and holy Cilla, and rules mightily over Tenedos.","κλῦθί μευ ἀργυρότοξ̓, ὃς Χρύσην ἀμφιβέβηκας Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις·"
"  As before you heard me when I prayed—to me you did honour, and mightily smote the host of the Achaeans—even so now fulfill me this my desire:","ἦ μὲν δή ποτ̓ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο, τίμησας μὲν ἐμέ, μέγα δ̓ ἴψαο λαὸν Ἀχαιῶν·||ἠδ̓ ἔτι καὶ νῦν μοι τόδ̓ ἐπικρήηνον ἐέλδωρ·"
" [455] ward off now from the Danaans the loathly pestilence.""","ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον."
,"ὣς ἔφατ̓ εὐχόμενος, τοῦ δ̓ ἔκλυε Φοῖβος Ἀπόλλων."
" 
So he spoke in prayer, and Phoebus Apollo heard him.","αὐτὰρ ἐπεί ῥ̓ εὔξαντο καὶ οὐλοχύτας προβάλοντο, αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν, μηρούς τ̓ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν δίπτυχα ποιήσαντες, ἐπ̓ αὐτῶν δ̓ ὠμοθέτησαν·"
"  Then, when they had prayed, and had sprinkled the barley grains, they first drew back the victims' heads, and cut their throats, and flayed them, and cut out the thighs and covered them [460] with a double layer of fat, and laid raw flesh thereon.","καῖε δ̓ ἐπὶ σχίζῃς ὁ γέρων, ἐπὶ δ̓ αἴθοπα οἶνον λεῖβε·||νέοι δὲ παῤ αὐτὸν ἔχον πεμπώβολα χερσίν.||αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο, μίστυλλόν τ̓ ἄρα τἆλλα καὶ ἀμφ̓ ὀβελοῖσιν ἔπειραν, ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα."
" And the old man burned them on stakes of wood, and made libation over them of gleaming wine; and beside him the young men held in their hands the five-pronged forks.",
"  But when the thigh-pieces were wholly burned, and they had tasted the entrails, they cut up the rest and spitted it, [465] and roasted it carefully, and drew all off the spits.","αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα δαίνυντ̓, οὐ δέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης."
"  Then, when they had ceased from their labour and had made ready the meal, they feasted, nor did their hearts lack anything of the equal feast.","αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο, κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο, νώμησαν δ̓ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·"
"  But when they had put from them the desire for food and drink, the youths filled the bowls brim full of drink [470] and served out to all, first pouring drops for libation into the cups.","οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν μέλποντες ἑκάεργον·||ὃ δὲ φρένα τέρπετ̓ ἀκούων."
"  So the whole day long they sought to appease the god with song, singing the beautiful paean, the sons of the Achaeans, hymning the god who works from afar; and his heart was glad, as he heard.","ἦμος δ̓ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε, δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·"
"
But when the sun set and darkness came on, [475] they lay down to rest by the stern cables of the ship, and as soon as early rosy-fingered Dawn appeared, then they set sail for the wide camp of the Achaeans.","ἦμος δ̓ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς, καὶ τότ̓ ἔπειτ̓ ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν·||τοῖσιν δ̓ ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων·"
"  And Apollo, who works from afar, sent them a favouring wind, and they set up the mast and spread the white sail.","οἳ δ̓ ἱστὸν στήσαντ̓ ἀνά θ̓ ἱστία λευκὰ πέτασσαν, ἐν δ̓ ἄνεμος πρῆσεν μέσον ἱστίον, ἀμφὶ δὲ κῦμα στείρῃ πορφύρεον μεγάλ̓ ἴαχε νηὸς ἰούσης·"
" [480] So the wind filled the belly of the sail, and the dark wave sang loudly about the stem of the ship, as she went, and she sped over the wave, accomplishing her way.","ἣ δ̓ ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον."
"  But when they came to the wide camp of the Achaeans, they drew the black ship up on the shore, [485] high upon the sands, and set in line the long props beneath, and themselves scattered among the tents and ships.","αὐτὰρ ἐπεί ῥ̓ ἵκοντο κατὰ στρατὸν εὐρὺν Ἀχαιῶν, νῆα μὲν οἵ γε μέλαιναν ἐπ̓ ἠπείροιο ἔρυσσαν ὑψοῦ ἐπὶ ψαμάθοις, ὑπὸ δ̓ ἕρματα μακρὰ τάνυσσαν·"
"
But he in his wrath sat beside his swift-faring ships, the Zeus-sprung son of Peleus, swift-footed Achilles.","αὐτοὶ δ̓ ἐσκίδναντο κατὰ κλισίας τε νέας τε."
" Never did he go forth to the place of gathering, where men win glory, [490] nor ever to war, but wasted away his own heart, as he tarried where he was; and he longed for the war-cry and the battle.","αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς·"
,"οὔτέ ποτ̓ εἰς ἀγορὴν πωλέσκετο κυδιάνειραν οὔτέ ποτ̓ ἐς πόλεμον, ἀλλὰ φθινύθεσκε φίλον κῆρ αὖθι μένων, ποθέεσκε δ̓ ἀϋτήν τε πτόλεμόν τε."
" 
Now when the twelfth morning thereafter had come, then into Olympus came the gods who are for ever, all in one company, and Zeus led the way.","ἀλλ̓ ὅτε δή ῥ̓ ἐκ τοῖο δυωδεκάτη γένετ̓ ἠώς, καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες πάντες ἅμα, Ζεὺς δ̓ ἦρχε·"
"  And Thetis did not forget the behest [495] of her son, but rose up from the wave of the sea, and at early morning went up to great heaven and Olympus.","Θέτις δ̓ οὐ λήθετ̓ ἐφετμέων παιδὸς ἑοῦ, ἀλλ̓ ἥ γ̓ ἀνεδύσετο κῦμα θαλάσσης.||ἠερίη δ̓ ἀνέβη μέγαν οὐρανὸν Οὔλυμπόν τε."
"  There she found the far-seeing son of Cronos sitting apart from the rest upon the topmost peak of many-ridged Olympus.","εὗρεν δ̓ εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων ἀκροτάτῃ κορυφῇ πολυδειράδος Οὐλύμποιο·"
"  So she sat down before him, and clasped his knees [500] with her left hand, while with her right she touched him beneath the chin, and she spoke in prayer to king Zeus, son of Cronos:","καί ῥα πάροιθ̓ αὐτοῖο καθέζετο, καὶ λάβε γούνων σκαιῇ, δεξιτερῇ δ̓ ἄῤ ὑπ̓ ἀνθερεῶνος ἑλοῦσα λισσομένη προσέειπε Δία Κρονίωνα ἄνακτα·"
" ""Father Zeus, if ever amid the immortals I gave you aid by word or deed, grant me this prayer:","Ζεῦ πάτερ εἴ ποτε δή σε μετ̓ ἀθανάτοισιν ὄνησα ἢ ἔπει ἢ ἔργῳ, τόδε μοι κρήηνον ἐέλδωρ·"
" do honour to my son, who is doomed to a speedy death beyond all other men; [505] yet now Agamemnon, king of men, has dishonoured him, for he has taken and keeps his prize by his own arrogant act.","τίμησόν μοι υἱὸν ὃς ὠκυμορώτατος ἄλλων ἔπλετ̓·"
"  But honour him, Olympian Zeus, lord of counsel; and give might to the Trojans, until the Achaeans do honour to my son, and magnify him with recompense.""","ἀτάρ μιν νῦν γε ἄναξ ἀνδρῶν Ἀγαμέμνων ἠτίμησεν·||ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.||ἀλλὰ σύ πέρ μιν τῖσον Ὀλύμπιε μητίετα Ζεῦ·"
" [510] 
So she spoke; but Zeus, the cloud-gatherer, spoke no word to her, but sat a long time in silence.","τόφρα δ̓ ἐπὶ Τρώεσσι τίθει κράτος ὄφῤ ἂν Ἀχαιοὶ υἱὸν ἐμὸν τίσωσιν ὀφέλλωσίν τέ ἑ τιμῇ."
" Yet Thetis, even as she had clasped his knees, so held to him, clinging close, and questioned him again a second time:","ὣς φάτο·||τὴν δ̓ οὔ τι προσέφη νεφεληγερέτα Ζεύς, ἀλλ̓ ἀκέων δὴν ἧστο·"
" ""Give me your infallible promise, and bow your head to it, or else deny me, for there is nothing to make you afraid; so that I may know well [515] how far I among all the gods am honoured the least.""","Θέτις δ̓ ὡς ἥψατο γούνων ὣς ἔχετ̓ ἐμπεφυυῖα, καὶ εἴρετο δεύτερον αὖτις·||νημερτὲς μὲν δή μοι ὑπόσχεο καὶ κατάνευσον ἢ ἀπόειπ̓, ἐπεὶ οὔ τοι ἔπι δέος, ὄφῤ ἐῢ εἰδέω ὅσσον ἐγὼ μετὰ πᾶσιν ἀτιμοτάτη θεός εἰμι.||τὴν δὲ μέγ̓ ὀχθήσας προσέφη νεφεληγερέτα Ζεύς·||ἦ δὴ λοίγια ἔργ̓ ὅ τέ μ̓ ἐχθοδοπῆσαι ἐφήσεις Ἥρῃ ὅτ̓ ἄν μ̓ ἐρέθῃσιν ὀνειδείοις ἐπέεσσιν·||ἣ δὲ καὶ αὔτως μ̓ αἰεὶ ἐν ἀθανάτοισι θεοῖσι νεικεῖ, καί τέ μέ φησι μάχῃ Τρώεσσιν ἀρήγειν."
"
Then, greatly troubled, Zeus, the cloud-gatherer spoke to her:",
" ""Surely this will be sorry work, since you will set me on to engage in strife with Hera, when she shall anger me with taunting words.",
"  Even now she always upbraids me among the immortal gods, [520] and declares that I give aid to the Trojans in battle.","ἀλλὰ σὺ μὲν νῦν αὖτις ἀπόστιχε μή τι νοήσῃ Ἥρη·||ἐμοὶ δέ κε ταῦτα μελήσεται ὄφρα τελέσσω·"
"  But for the present, depart again, lest Hera note something; and I will take thought for these things to bring all to pass.","εἰ δ̓ ἄγε τοι κεφαλῇ κατανεύσομαι ὄφρα πεποίθῃς·||τοῦτο γὰρ ἐξ ἐμέθεν γε μετ̓ ἀθανάτοισι μέγιστον τέκμωρ·"
"  Come, I will bow my head to you, that thou may be certain, for this from me is the surest token among the immortals; [525] no word of mine may be recalled, nor is false, nor unfulfilled, to which I bow my head.""","οὐ γὰρ ἐμὸν παλινάγρετον οὐ δ̓ ἀπατηλὸν οὐ δ̓ ἀτελεύτητον ὅ τί κεν κεφαλῇ κατανεύσω.||ἦ καὶ κυανέῃσιν ἐπ̓ ὀφρύσι νεῦσε Κρονίων·"
"
The son of Cronos spoke, and bowed his dark brow in assent, and the ambrosial locks waved from the king's immortal head; and he made great Olympus quake.","ἀμβρόσιαι δ̓ ἄρα χαῖται ἐπερρώσαντο ἄνακτος κρατὸς ἀπ̓ ἀθανάτοιο·||μέγαν δ̓ ἐλέλιξεν Ὄλυμπον."
" 
When the two had taken counsel together in this way, they parted; she leapt straightway into the deep sea from gleaming Olympus, and Zeus went to his own palace.","τώ γ̓ ὣς βουλεύσαντε διέτμαγεν·||ἣ μὲν ἔπειτα εἰς ἅλα ἆλτο βαθεῖαν ἀπ̓ αἰγλήεντος Ὀλύμπου, Ζεὺς δὲ ἑὸν πρὸς δῶμα·"
"  All the gods together rose from their seats before the face of their father; no one dared to await his coming, but they all rose up before him.","θεοὶ δ̓ ἅμα πάντες ἀνέσταν ἐξ ἑδέων σφοῦ πατρὸς ἐναντίον·||οὐ δέ τις ἔτλη μεῖναι ἐπερχόμενον, ἀλλ̓ ἀντίοι ἔσταν ἅπαντες."
" [535] So he sat down there upon his throne; but Hera saw, and failed not to note how silver-footed Thetis, daughter of the old man of the sea, had taken counsel with him.","ὣς ὃ μὲν ἔνθα καθέζετ̓ ἐπὶ θρόνου·||οὐ δέ μιν Ἥρη ἠγνοίησεν ἰδοῦσ̓ ὅτι οἱ συμφράσσατο βουλὰς ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος."
"  Forthwith then she spoke to Zeus, son of Cronos, with mocking words:","αὐτίκα κερτομίοισι Δία Κρονίωνα προσηύδα·"
" ""Who of the gods, crafty one, has now again taken counsel with you?","τίς δ̓ αὖ τοι δολομῆτα θεῶν συμφράσσατο βουλάς;"
" [540] Always is it your pleasure to hold aloof from me, and to give judgments which you have pondered in secret, nor have you ever brought yourself with a ready heart to declare to me the matter which you devise.""","αἰεί τοι φίλον ἐστὶν ἐμεῦ ἀπὸ νόσφιν ἐόντα κρυπτάδια φρονέοντα δικαζέμεν·||οὐ δέ τί πώ μοι πρόφρων τέτληκας εἰπεῖν ἔπος ὅττι νοήσῃς."
"
In answer to her spoke the father of men and gods:","τὴν δ̓ ἠμείβετ̓ ἔπειτα πατὴρ ἀνδρῶν τε θεῶν τε·"
" ""Hera, do not hope to know all my words:","Ἥρη μὴ δὴ πάντας ἐμοὺς ἐπιέλπεο μύθους εἰδήσειν·"
" [545] hard will they prove for you, though you are my wife.","χαλεποί τοι ἔσοντ̓ ἀλόχῳ περ ἐούσῃ·"
"  Whatever it is fitting for you to hear, this none other shall know before you, whether of gods or men; but what I wish to devise apart from the gods, of all this do not in any way inquire nor ask.""","ἀλλ̓ ὃν μέν κ̓ ἐπιεικὲς ἀκουέμεν οὔ τις ἔπειτα οὔ τε θεῶν πρότερος τὸν εἴσεται οὔ τ̓ ἀνθρώπων·||ὃν δέ κ̓ ἐγὼν ἀπάνευθε θεῶν ἐθέλωμι νοῆσαι μή τι σὺ ταῦτα ἕκαστα διείρεο μη δὲ μετάλλα."
" [550] 
In answer to him spoke the ox-eyed lady Hera:","τὸν δ̓ ἠμείβετ̓ ἔπειτα βοῶπις πότνια Ἥρη·"
" ""Most dread son of Cronos, what a word you have said!","αἰνότατε Κρονίδη ποῖον τὸν μῦθον ἔειπες;"
"  Truly, in the past I have not been accustomed to inquire nor ask you, but at your ease you devise all things whatever you wish.","καὶ λίην σε πάρος γ̓ οὔ τ̓ εἴρομαι οὔ τε μεταλλῶ, ἀλλὰ μάλ̓ εὔκηλος τὰ φράζεαι ἅσσ̓ ἐθέλῃσθα."
" But now I have wondrous dread at heart, lest [555] silver-footed Thetis, daughter of the old man of the sea, have beguiled you; for at early dawn she sat by you and clasped your knees.","νῦν δ̓ αἰνῶς δείδοικα κατὰ φρένα μή σε παρείπῃ ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος·||ἠερίη γὰρ σοί γε παρέζετο καὶ λάβε γούνων·"
"  To her, I think, you bowed your head in sure token that you will honour Achilles, and bring many to death beside the ships of the Achaeans.""","τῇ σ̓ ὀΐω κατανεῦσαι ἐτήτυμον ὡς Ἀχιλῆα τιμήσῃς, ὀλέσῃς δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν."
"
Then in answer to her spoke Zeus, the cloud-gatherer:","τὴν δ̓ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·"
" [560] ""Strange one, you are always suspecting, and I do not escape you; yet you shall be able to accomplish nothing, but shall be even further from my heart; and that shall be the worse for you.","δαιμονίη αἰεὶ μὲν ὀΐεαι οὐ δέ σε λήθω·||πρῆξαι δ̓ ἔμπης οὔ τι δυνήσεαι, ἀλλ̓ ἀπὸ θυμοῦ μᾶλλον ἐμοὶ ἔσεαι·||τὸ δέ τοι καὶ ῥίγιον ἔσται."
"  If this thing is as you say, then it must be pleasing to me.","εἰ δ̓ οὕτω τοῦτ̓ ἐστὶν ἐμοὶ μέλλει φίλον εἶναι·"
"  Sit down in silence, and obey my word, [565] lest all the gods that are in Olympus avail you not against my drawing near, when I put forth upon you my irresistible hands.""","ἀλλ̓ ἀκέουσα κάθησο, ἐμῷ δ̓ ἐπιπείθεο μύθῳ, μή νύ τοι οὐ χραίσμωσιν ὅσοι θεοί εἰσ̓ ἐν Ὀλύμπῳ ἆσσον ἰόνθ̓, ὅτε κέν τοι ἀάπτους χεῖρας ἐφείω."
" 
He spoke, and ox-eyed lady Hera was seized with fear, and sat down in silence, curbing her heart.","ὣς ἔφατ̓ ἔδεισεν δὲ βοῶπις πότνια Ἥρη, καί ῥ̓ ἀκέουσα καθῆστο ἐπιγνάμψασα φίλον κῆρ·"
"  Then troubled were the gods of heaven throughout the palace of Zeus, [570] and among them Hephaestus, the famed craftsman, was first to speak, doing pleasure to his dear mother, white-armed Hera:","ὄχθησαν δ̓ ἀνὰ δῶμα Διὸς θεοὶ Οὐρανίωνες·||τοῖσιν δ̓ Ἥφαιστος κλυτοτέχνης ἦρχ̓ ἀγορεύειν μητρὶ φίλῃ ἐπίηρα φέρων λευκωλένῳ Ἥρῃ·"
" ""Surely this will be sorry work, that is no longer bearable, if you two are to wrangle thus for mortals' sakes, and set the gods in tumult; neither will there be any joy in the excellent feast, [575] since worse things prevail.","ἦ δὴ λοίγια ἔργα τάδ̓ ἔσσεται οὐ δ̓ ἔτ̓ ἀνεκτά, εἰ δὴ σφὼ ἕνεκα θνητῶν ἐριδαίνετον ὧδε, ἐν δὲ θεοῖσι κολῳὸν ἐλαύνετον·||οὐ δέ τι δαιτὸς ἐσθλῆς ἔσσεται ἦδος, ἐπεὶ τὰ χερείονα νικᾷ."
"  And I give counsel to my mother, wise though she be herself, to do pleasure to our dear father Zeus, that the father upbraid her not again, and bring confusion upon our feast.","μητρὶ δ̓ ἐγὼ παράφημι καὶ αὐτῇ περ νοεούσῃ πατρὶ φίλῳ ἐπίηρα φέρειν Διί, ὄφρα μὴ αὖτε νεικείῃσι πατήρ, σὺν δ̓ ἡμῖν δαῖτα ταράξῃ."
"  What if the Olympian, the lord of the lightning, were minded [580] to dash us from our seats!","εἴ περ γάρ κ̓ ἐθέλῃσιν Ὀλύμπιος ἀστεροπητὴς ἐξ ἑδέων στυφελίξαι·"
" for he is mightiest far.","ὃ γὰρ πολὺ φέρτατός ἐστιν."
"  But address him with gentle words; so shall the Olympian forthwith be gracious to us.""","ἀλλὰ σὺ τὸν ἐπέεσσι καθάπτεσθαι μαλακοῖσιν·"
"
So saying, he sprang up and placed in his dear mother's hand the double cup, and spoke to her:","αὐτίκ̓ ἔπειθ̓ ἵλαος Ὀλύμπιος ἔσσεται ἡμῖν."
" [585] ""Be patient, my mother, and endure for all your grief, lest, dear as you are to me, my eyes see you stricken, and then I shall in no way be able to succour you for all my sorrow; for a hard foe is the Olympian to meet in strife.","ὣς ἄῤ ἔφη καὶ ἀναΐξας δέπας ἀμφικύπελλον μητρὶ φίλῃ ἐν χειρὶ τίθει καί μιν προσέειπε·||τέτλαθι μῆτερ ἐμή, καὶ ἀνάσχεο κηδομένη περ, μή σε φίλην περ ἐοῦσαν ἐν ὀφθαλμοῖσιν ἴδωμαι θεινομένην, τότε δ̓ οὔ τι δυνήσομαι ἀχνύμενός περ χραισμεῖν·"
"  On a time before this, when I was striving to save you, [590] he caught me by the foot and hurled me from the heavenly threshold; the whole day long I was carried headlong, and at sunset I fell in Lemnos, and but little life was in me.","ἀργαλέος γὰρ Ὀλύμπιος ἀντιφέρεσθαι·||ἤδη γάρ με καὶ ἄλλοτ̓ ἀλεξέμεναι μεμαῶτα ῥῖψε ποδὸς τεταγὼν ἀπὸ βηλοῦ θεσπεσίοιο, πᾶν δ̓ ἦμαρ φερόμην, ἅμα δ̓ ἠελίῳ καταδύντι κάππεσον ἐν Λήμνῳ, ὀλίγος δ̓ ἔτι θυμὸς ἐνῆεν·"
"  There the Sintian folk quickly tended me for my fall.""","ἔνθά με Σίντιες ἄνδρες ἄφαρ κομίσαντο πεσόντα."
"
So he spoke, and the goddess, white-armed Hera, smiled, [595] and smiling took in her hand the cup from her son.","ὣς φάτο, μείδησεν δὲ θεὰ λευκώλενος Ἥρη, μειδήσασα δὲ παιδὸς ἐδέξατο χειρὶ κύπελλον·"
"  Then he poured wine for all the other gods from left to right, drawing forth sweet nectar from the bowl.","αὐτὰρ ὃ τοῖς ἄλλοισι θεοῖς ἐνδέξια πᾶσιν οἰνοχόει γλυκὺ νέκταρ ἀπὸ κρητῆρος ἀφύσσων·"
"  And unquenchable laughter arose among the blessed gods, as they saw Hephaestus puffing through the palace.","ἄσβεστος δ̓ ἄῤ ἐνῶρτο γέλως μακάρεσσι θεοῖσιν ὡς ἴδον Ἥφαιστον διὰ δώματα ποιπνύοντα."
" [600] 
Thus the whole day long till the setting of the sun they feasted, nor did their heart lack anything of the equal feast, nor of the beauteous lyre, that Apollo held, nor yet of the Muses, who sang, replying one to the other with sweet voices.","ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα δαίνυντ̓, οὐ δέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης, οὐ μὲν φόρμιγγος περικαλλέος ἣν ἔχ̓ Ἀπόλλων, Μουσάων θ̓ αἳ ἄειδον ἀμειβόμεναι ὀπὶ καλῇ."
"
But when the bright light of the sun was set, [605] they went each to his own house to take their rest, where for each one a palace had been built with cunning skill by the famed Hephaestus, the limping god; and Zeus, the Olympian, lord of the lightning, went to his couch, where of old he took his rest, whenever sweet sleep came upon him.","αὐτὰρ ἐπεὶ κατέδυ λαμπρὸν φάος ἠελίοιο, οἳ μὲν κακκείοντες ἔβαν οἶκον δὲ ἕκαστος, ἧχι ἑκάστῳ δῶμα περικλυτὸς ἀμφιγυήεις Ἥφαιστος ποίησεν ἰδυίῃσι πραπίδεσσι·||Ζεὺς δὲ πρὸς ὃν λέχος ἤϊ̓ Ὀλύμπιος ἀστεροπητής, ἔνθα πάρος κοιμᾶθ̓ ὅτε μιν γλυκὺς ὕπνος ἱκάνοι·"
" [610] There went he up and slept, and beside him lay Hera of the golden throne.","ἔνθα καθεῦδ̓ ἀναβάς, παρὰ δὲ χρυσόθρονος Ἥρη."
